planet_key,observable,review_priority,selection_reasons,review_classification,review_finding,evidence_reference,reviewer,review_date,second_reviewer,adjudication
kepler-57 c,density_g_cm3,0,secondary_extreme,confirmed_source_difference,Source A value 3151.8 vs Source B value 3.57186 (g cm^-3); factorial width 882.3993. dominant contributor(s): planet-radius contribution 1.0081. Planet radius 1.5693 vs 2.1960 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=2810, source_row_b=4998; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-28 b,gravity_gearth,0,secondary_extreme,confirmed_source_difference,Source A value 37.3023 vs Source B value 0.424736 (g_earth); factorial width 987.0663. dominant contributor(s): planet-radius contribution 1.2097. Planet radius 3.5869 vs 1.9590 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=2250, source_row_b=5001; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-28 c,density_g_cm3,0,secondary_extreme,confirmed_source_difference,Source A value 62.6806 vs Source B value 1.77377 (g cm^-3); factorial width 1245.9267. dominant contributor(s): planet-radius contribution 1.7813. Planet radius 3.3627 vs 1.8570 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=2251, source_row_b=5006; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-28 b,density_g_cm3,0,secondary_extreme,confirmed_source_difference,Source A value 57.3436 vs Source B value 1.1955 (g cm^-3); factorial width 1807.2937. dominant contributor(s): planet-radius contribution 1.8145. Planet radius 3.5869 vs 1.9590 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=2250, source_row_b=5001; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-55 d,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-55 f,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-186 b,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-55 e,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-176 e,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-186 c,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-138 d,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-138 c,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-255 d,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-276 d,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-276 c,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-80 g,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-351 d,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-58 d,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-328 b,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
hd 106315 b,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
k2-5 b,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-276 b,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-83 d,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-398 d,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
k2-97 b,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-54 d,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-186 d,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-127 c,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-305 d,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-282 c,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-145 c,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-166 d,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-970 b,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-84 e,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-84 d,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-84 f,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-338 d,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-282 e,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-282 d,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-24 c,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-350 b,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
corot-7 b,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-80 c,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-289 b,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-85 c,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-85 b,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-31 d,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-296 f,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
hip 41378 c,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
k2-35 c,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
k2-3 c,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
epic 211822797 b,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-80 d,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-279 d,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-278 b,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-279 c,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-60 d,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-60 b,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-60 c,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-114 d,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-114 c,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-953 c,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-49 c,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-80 b,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-105 c,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-31 c,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
hd 75289 b,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-130 d,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
k2-35 b,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-307 b,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-307 c,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-167 b,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-31 b,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-50 c,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-432 b,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
ogle-tr-182 b,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-167 c,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-50 b,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-9 d,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-1650 b,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-411 b,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-160 c,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
hd 83443 b,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-84 b,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-411 c,geometric_area_ratio_ppm,1,rank_displacement,pending,,,,,,
kepler-109 b,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
gj 9827 c,density_g_cm3,1,secondary_extreme,pending,,,,,,
kelt-8 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
k2-99 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-160 b,geometric_area_ratio_ppm,1,primary_extreme;rank_displacement,pending,,,,,,
k2-39 b,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-42 b,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
kepler-114 d,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-432 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-114 c,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-102 e,density_g_cm3,1,secondary_extreme,pending,,,,,,
wasp-74 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
k2-32 d,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-445 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-445 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-74 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
k2-3 c,density_g_cm3,1,secondary_extreme,pending,,,,,,
k2-24 c,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-210 c,geometric_area_ratio_ppm,1,primary_extreme,pending,,,,,,
kepler-953 b,geometric_area_ratio_ppm,1,primary_extreme,pending,,,,,,
wasp-32 b,geometric_area_ratio_ppm,1,primary_extreme,pending,,,,,,
wasp-93 b,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-20 e,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
kepler-128 c,geometric_area_ratio_ppm,1,primary_extreme,pending,,,,,,
wasp-32 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
kelt-15 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-446 c,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-22 b,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
ogle-tr-10 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
lhs 1140 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-446 c,density_g_cm3,1,secondary_extreme,pending,,,,,,
kelt-15 b,geometric_area_ratio_ppm,1,primary_extreme,pending,,,,,,
wasp-88 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
bd+20 594 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
wasp-16 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
wasp-16 b,geometric_area_ratio_ppm,1,primary_extreme,pending,,,,,,
kepler-54 d,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-279 b,insolation_searth,1,secondary_extreme,pending,,,,,,
k2-32 c,density_g_cm3,1,secondary_extreme,pending,,,,,,
hat-p-14 b,geometric_area_ratio_ppm,1,primary_extreme,pending,,,,,,
k2-105 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-50 b,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
kepler-41 b,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-74 b,insolation_searth,1,secondary_extreme,pending,,,,,,
k2-99 b,geometric_area_ratio_ppm,1,primary_extreme,pending,,,,,,
hat-p-14 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
kelt-3 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
hat-p-41 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
k2-24 c,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-65 c,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
k2-95 b,insolation_searth,1,secondary_extreme,pending,,,,,,
k2-19 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
wasp-73 b,geometric_area_ratio_ppm,1,primary_extreme,pending,,,,,,
k2-105 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
wasp-73 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
k2-3 d,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
hat-p-57 b,geometric_area_ratio_ppm,1,primary_extreme,pending,,,,,,
ogle-tr-182 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
xo-6 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
xo-6 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-391 c,geometric_area_ratio_ppm,1,primary_extreme,pending,,,,,,
kepler-26 c,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-50 c,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
kepler-26 b,insolation_searth,1,secondary_extreme,pending,,,,,,
k2-39 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-9 b,geometric_area_ratio_ppm,1,primary_extreme,pending,,,,,,
kepler-9 d,gravity_gearth,1,secondary_extreme,pending,,,,,,
k2-97 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
hd 142022 a b,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-296 e,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-296 f,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-296 d,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-433 b,geometric_area_ratio_ppm,1,primary_extreme;rank_displacement,pending,,,,,,
kepler-296 c,insolation_searth,1,secondary_extreme,pending,,,,,,
hat-p-57 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
gj 9827 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-23 b,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
k2-19 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-9 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kelt-15 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-57 c,geometric_area_ratio_ppm,1,primary_extreme;rank_displacement,pending,,,,,,
kepler-391 b,geometric_area_ratio_ppm,1,primary_extreme,pending,,,,,,
kepler-29 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-37 d,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
kepler-29 b,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-160 c,insolation_searth,1,secondary_extreme,pending,,,,,,
wasp-32 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
hd 5891 b,insolation_searth,1,secondary_extreme,pending,,,,,,
wasp-16 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
51 peg b,geometric_area_ratio_ppm,1,primary_extreme;rank_displacement,pending,,,,,,
kepler-160 b,insolation_searth,1,secondary_extreme,pending,,,,,,
hat-p-14 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-138 c,gravity_gearth,1,secondary_extreme,pending,,,,,,
wasp-100 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
k2-97 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-46 b,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
kepler-114 b,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
wasp-100 b,geometric_area_ratio_ppm,1,primary_extreme,pending,,,,,,
wasp-71 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
wasp-71 b,geometric_area_ratio_ppm,1,primary_extreme,pending,,,,,,
kepler-29 c,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-102 f,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
kepler-289 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
qatar-4 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
hat-p-41 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
k2-137 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-41 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
hd 96127 b,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-29 c,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-177 c,geometric_area_ratio_ppm,1,primary_extreme,pending,,,,,,
kepler-138 c,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-238 b,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-238 c,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-238 d,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-37 c,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
kepler-102 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
wasp-73 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-74 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
gj 9827 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-23 c,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
k2-7 b,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-102 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
ogle-tr-10 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-100 c,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
k2-39 b,geometric_area_ratio_ppm,1,primary_extreme,pending,,,,,,
kepler-9 d,density_g_cm3,1,secondary_extreme,pending,,,,,,
hd 114386 b,insolation_searth,1,secondary_extreme,pending,,,,,,
k2-137 b,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-396 b,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-29 b,geometric_area_ratio_ppm,1,primary_extreme,pending,,,,,,
hat-p-57 b,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-85 b,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
wasp-136 b,insolation_searth,1,secondary_extreme,pending,,,,,,
k2-9 b,geometric_area_ratio_ppm,1,primary_extreme,pending,,,,,,
kepler-289 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-223 d,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-223 b,insolation_searth,1,secondary_extreme,pending,,,,,,
k2-39 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-29 c,geometric_area_ratio_ppm,1,primary_extreme,pending,,,,,,
kepler-223 e,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-223 c,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-462 c,geometric_area_ratio_ppm,1,primary_extreme;rank_displacement,pending,,,,,,
kepler-85 c,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
hat-p-41 b,insolation_searth,1,secondary_extreme,pending,,,,,,
hd 102329 b,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-433 b,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-20 f,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
wasp-100 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
hat-p-67 b,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-67 b,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
wasp-71 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-90 i,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-32 c,geometric_area_ratio_ppm,1,primary_extreme;rank_displacement,pending,,,,,,
kepler-32 c,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-74 b,geometric_area_ratio_ppm,1,primary_extreme,pending,,,,,,
kepler-66 b,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
kepler-730 b,geometric_area_ratio_ppm,1,primary_extreme,pending,,,,,,
kepler-177 c,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-58 b,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
wasp-136 b,geometric_area_ratio_ppm,1,primary_extreme;rank_displacement,pending,,,,,,
kepler-32 b,geometric_area_ratio_ppm,1,primary_extreme;rank_displacement,pending,,,,,,
kepler-32 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-128 c,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
kepler-11 g,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
kepler-58 c,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
hd 49674 b,geometric_area_ratio_ppm,1,primary_extreme;rank_displacement,pending,,,,,,
k2-137 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-409 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-396 c,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-109 c,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-37 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-109 c,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-409 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-114 c,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
hats-12 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-37 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-167 e,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-167 e,density_g_cm3,1,secondary_extreme,pending,,,,,,
hd 6434 b,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-23 d,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-23 d,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-42 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-42 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-41 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-41 b,geometric_area_ratio_ppm,1,primary_extreme,pending,,,,,,
hd 95127 b,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-109 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-177 c,density_g_cm3,1,secondary_extreme,pending,,,,,,
hats-12 b,insolation_searth,1,secondary_extreme,pending,,,,,,
k2-137 b,geometric_area_ratio_ppm,1,primary_extreme;rank_displacement,pending,,,,,,
kepler-20 e,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-109 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-52 b,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
bd-10 3166 b,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-20 e,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-22 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-65 c,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-65 c,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-210 c,insolation_searth,1,secondary_extreme,pending,,,,,,
bd-10 3166 b,geometric_area_ratio_ppm,1,primary_extreme;rank_displacement,pending,,,,,,
kepler-22 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
k2-3 d,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-42 c,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
k2-3 d,density_g_cm3,1,secondary_extreme,pending,,,,,,
k2-7 b,geometric_area_ratio_ppm,1,primary_extreme,pending,,,,,,
kepler-106 b,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
kepler-462 b,geometric_area_ratio_ppm,1,primary_extreme;rank_displacement,pending,,,,,,
kepler-50 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-32 c,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-23 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-23 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-37 d,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-32 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-24 b,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
kepler-46 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-46 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-37 d,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-50 c,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-102 f,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-953 b,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-210 b,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-53 b,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
kepler-114 b,gravity_gearth,1,secondary_extreme,pending,,,,,,
k2-95 b,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
kepler-102 f,density_g_cm3,1,secondary_extreme,pending,,,,,,
hats-12 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-24 c,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
hd 240237 b,insolation_searth,1,secondary_extreme,pending,,,,,,
kepler-37 c,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-114 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-37 c,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-50 b,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-23 c,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-100 c,gravity_gearth,1,secondary_extreme,pending,,,,,,
kepler-100 c,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-223 c,geometric_area_ratio_ppm,1,primary_extreme,pending,,,,,,
kepler-23 c,density_g_cm3,1,secondary_extreme,pending,,,,,,
kepler-52 c,escape_velocity_km_s,1,secondary_extreme,pending,,,,,,
kepler-223 d,geometric_area_ratio_ppm,1,primary_extreme,pending,,,,,,
kepler-223 b,geometric_area_ratio_ppm,1,primary_extreme,pending,,,,,,
kepler-50 c,density_g_cm3,1,secondary_extreme,pending,,,,,,
